"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"120","Thursday","07:00","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","Praktikum","",""
"120","Thursday","07:50","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","Praktikum","",""
"120","Thursday","08:40","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","Praktikum","",""
"120","Thursday","09:30","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","Praktikum","",""
"120","Thursday","10:20","PTOIR-1","E5651-ER201-2-PRAKTIKUM BENGKEL DAN K3","HSB+RPR","Praktikum","",""
"121","Monday","07:50","PTOIR-1","E5651-ER202-2-PENGUKURAN DAN INSTRUMENTASI","ERH+NFA","","",""
"121","Monday","08:40","PTOIR-1","E5651-ER202-2-PENGUKURAN DAN INSTRUMENTASI","ERH+NFA","","",""
"122","Monday","09:30","PTOIR-1","E5651-ER203-3-FISIKA II","WWP+MAQ","","",""
"122","Monday","10:20","PTOIR-1","E5651-ER203-3-FISIKA II","WWP+MAQ","","",""
"122","Monday","11:10","PTOIR-1","E5651-ER203-3-FISIKA II","WWP+MAQ","","",""
"123","Monday","13:50","PTOIR-1","E5651-ER204-2-MATERIAL TEKNIK ELEKTRO","WWP+REP","","",""
"123","Monday","14:40","PTOIR-1","E5651-ER204-2-MATERIAL TEKNIK ELEKTRO","WWP+REP","","",""
"125","Thursday","15:30","PTOIR-2","E5651-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","HSB+SAR","","",""
"125","Thursday","16:20","PTOIR-2","E5651-TK302-2-KAJIAN TEKNOLOGI DAN VOKASI","HSB+SAR","","",""
"126","Wednesday","13:00","PTOIR-2","E5651-ER340-3-RANGKAIAN LISTRIK II","JKR+STA","","",""
"126","Wednesday","13:50","PTOIR-2","E5651-ER340-3-RANGKAIAN LISTRIK II","JKR+STA","","",""
"126","Wednesday","14:40","PTOIR-2","E5651-ER340-3-RANGKAIAN LISTRIK II","JKR+STA","","",""
"127","Tuesday","13:50","PTOIR-2","E5651-ER341-2-TEKNIK DIGITAL","MKH+RPR","","",""
"127","Tuesday","14:40","PTOIR-2","E5651-ER341-2-TEKNIK DIGITAL","MKH+RPR","","",""
"128","Wednesday","10:20","PTOIR-2","E5651-ER342-2-MESIN LISTRIK","ELM+NPA","","",""
"128","Wednesday","11:10","PTOIR-2","E5651-ER342-2-MESIN LISTRIK","ELM+NPA","","",""
"129","Tuesday","07:00","PTOIR-2","E5651-ER343-2-PRAKTIKUM ELEKTRONIKA ANALOG DAN DIGITAL","ERH+NFA","Praktikum","",""
"129","Tuesday","07:50","PTOIR-2","E5651-ER343-2-PRAKTIKUM ELEKTRONIKA ANALOG DAN DIGITAL","ERH+NFA","Praktikum","",""
"129","Tuesday","08:40","PTOIR-2","E5651-ER343-2-PRAKTIKUM ELEKTRONIKA ANALOG DAN DIGITAL","ERH+NFA","Praktikum","",""
"129","Tuesday","09:30","PTOIR-2","E5651-ER343-2-PRAKTIKUM ELEKTRONIKA ANALOG DAN DIGITAL","ERH+NFA","Praktikum","",""
